time,OD_1-1,OD_1-2,OD_1-3,OD_1-4,OD_1-5,OD_1-6,OD_1-7,OD_1-8,OD_1-9,OD_1-10,OD_1-11,OD_1-12,OD_1-13,OD_1-14,OD_2-1,OD_2-2,OD_2-3,OD_2-4,OD_2-5,OD_2-6,OD_2-7,OD_2-8,OD_2-9,OD_2-10,OD_2-11,OD_2-12,OD_2-13,OD_2-14,OD_3-1,OD_3-2,OD_3-3,OD_3-4,OD_3-5,OD_3-6,OD_3-7,OD_3-8,OD_3-9,OD_3-10,OD_3-11,OD_3-12,OD_3-13,OD_3-14,OD_4-1,OD_4-2,OD_4-3,OD_4-4,OD_4-5,OD_4-6,OD_4-7,OD_4-8,OD_4-9,OD_4-10,OD_4-11,OD_4-12,OD_4-13,OD_4-14,OD_5-1,OD_5-2,OD_5-3,OD_5-4,OD_5-5,OD_5-6,OD_5-7,OD_5-8,OD_5-9,OD_5-10,OD_5-11,OD_5-12,OD_5-13,OD_5-14,OD_6-1,OD_6-2,OD_6-3,OD_6-4,OD_6-5,OD_6-6,OD_6-7,OD_6-8,OD_6-9,OD_6-10,OD_6-11,OD_6-12,OD_6-13,OD_6-14,OD_7-1,OD_7-2,OD_7-3,OD_7-4,OD_7-5,OD_7-6,OD_7-7,OD_7-8,OD_7-9,OD_7-10,OD_7-11,OD_7-12,OD_7-13,OD_7-14,OD_8-1,OD_8-2,OD_8-3,OD_8-4,OD_8-5,OD_8-6,OD_8-7,OD_8-8,OD_8-9,OD_8-10,OD_8-11,OD_8-12,OD_8-13,OD_8-14,OD_9-1,OD_9-2,OD_9-3,OD_9-4,OD_9-5,OD_9-6,OD_9-7,OD_9-8,OD_9-9,OD_9-10,OD_9-11,OD_9-12,OD_9-13,OD_9-14,OD_10-1,OD_10-2,OD_10-3,OD_10-4,OD_10-5,OD_10-6,OD_10-7,OD_10-8,OD_10-9,OD_10-10,OD_10-11,OD_10-12,OD_10-13,OD_10-14,OD_11-1,OD_11-2,OD_11-3,OD_11-4,OD_11-5,OD_11-6,OD_11-7,OD_11-8,OD_11-9,OD_11-10,OD_11-11,OD_11-12,OD_11-13,OD_11-14,OD_12-1,OD_12-2,OD_12-3,OD_12-4,OD_12-5,OD_12-6,OD_12-7,OD_12-8,OD_12-9,OD_12-10,OD_12-11,OD_12-12,OD_12-13,OD_12-14,OD_13-1,OD_13-2,OD_13-3,OD_13-4,OD_13-5,OD_13-6,OD_13-7,OD_13-8,OD_13-9,OD_13-10,OD_13-11,OD_13-12,OD_13-13,OD_13-14,OD_14-1,OD_14-2,OD_14-3,OD_14-4,OD_14-5,OD_14-6,OD_14-7,OD_14-8,OD_14-9,OD_14-10,OD_14-11,OD_14-12,OD_14-13,OD_14-14
2020-09-26 09:40:18,0,3450,7095,2736,36540,7123,2136,2599,2930,34955,35328,34850,36664,21602,26390,0,28891,26386,26747,990,2143,25302,1771,14056,27171,26952,27405,27036,2789,1638,0,942,2016,4638,1472,2905,2268,0,9513,3243,17584,12644,2736,5142,4353,0,29440,7368,2286,24921,6537,23073,43946,44722,2757,6250,2664,3623,38488,10462,0,4567,2957,9087,22850,1778,7202,40034,39052,27964,5388,990,2554,48997,26930,0,2866,13365,10170,529,50717,50200,38578,3124,20896,21098,20266,2975,5099,2778,0,2488,2702,1818,22408,11163,22626,3612,30088,3226,4687,32693,10815,4328,1872,0,2772,3760,18712,32106,28275,2427,44729,5398,45527,5249,42263,45183,2886,44087,0,1724,3384,4500,9586,17103,3042,4877,0,37882,49471,5947,1914,8673,8476,0,49104,34823,42245,44607,47228,3774,6420,3471,32993,8041,3166,49274,47920,3603,0,3812,37302,46770,52778,4322,56374,3582,58395,5124,7068,33131,6779,11028,4518,0,37954,53940,2300,2694,644,28034,17883,8486,2196,5432,8675,23369,18253,20839,0,27678,4342,2505,1512,2677,18941,3559,24323,2063,4915,1795,17876,3043,8325,0
2020-09-26 09:41:18,0,3190,13081,2808,36647,7079,2150,3115,4503,35315,34836,34358,35162,18979,26229,0,28919,26702,27112,1008,1977,25581,1230,5344,27008,27136,23933,27490,2114,1666,0,1480,2034,3264,1580,2618,2723,0,16366,3080,16952,13591,2808,3719,2739,0,25144,7614,2359,25839,9448,39589,43448,43110,2921,6254,2660,3590,37743,13294,0,5099,2682,10338,22135,1764,5706,41146,38852,32531,4105,1008,2550,49122,26683,0,2838,12311,10671,511,50724,49161,43559,2835,20880,21084,20300,3435,4004,2678,0,2502,2700,1746,21750,13164,8759,4161,31130,2994,7209,31616,9910,3635,2166,0,2836,3610,20577,33077,23640,2328,45643,3538,43462,4688,46790,47739,2553,47553,0,1548,3394,3672,9416,28027,3934,3705,0,51726,48161,4827,2302,8109,7863,0,49100,28263,48451,8614,43607,3458,7419,3426,28202,6779,2772,43918,47930,3617,0,6604,43967,48204,53674,5378,55659,3492,56250,7762,7598,43677,5496,8892,4659,0,37985,54878,2250,2682,630,28526,16671,8525,2002,7197,4859,28550,14346,16705,0,27668,2934,2516,4258,2709,12927,3221,23569,2670,3215,1078,15674,3086,2539,0
2020-09-26 09:42:18,0,3658,7129,2836,37096,14769,2174,2821,5182,30817,34836,34850,36162,15275,26854,0,27882,25458,26612,1008,2051,26608,1287,5051,27012,26544,24725,27008,1641,1602,0,1369,2016,3094,1525,2752,6186,0,18282,3143,17082,13049,2836,3755,7267,0,26374,6974,2748,21174,9052,40726,34424,42616,2936,6356,2881,3836,37181,17869,0,5515,2525,9074,21988,1764,4083,41226,38912,32306,4401,1008,2284,48634,32868,0,2793,14753,12165,537,49863,51094,36281,3654,19948,21098,19806,2469,4776,2628,0,2384,2702,1728,22332,16009,18798,3090,30799,3166,2972,31735,8114,3797,2319,0,4395,2816,17945,33037,21575,2419,46930,3408,46395,4644,43407,47972,2582,46786,0,1692,3366,3614,8346,13331,8307,3825,0,49850,49321,6587,2193,8269,8567,0,49546,24952,47828,10947,46892,3454,5721,3467,30649,8356,3020,47865,46450,5051,0,5278,44344,47726,53706,4368,56868,3574,59250,4535,7596,38214,5522,10235,4518,0,53794,55392,2282,2644,626,27516,15975,8522,2028,7236,7819,20350,14406,18849,0,27186,3004,2241,2463,3171,9982,3463,23932,2162,3328,695,12330,3118,1886,0
2020-09-26 09:43:18,0,3160,6739,2772,37253,35976,2138,2841,8609,34364,34850,34358,36180,24552,26229,0,27882,25296,16953,3224,1923,26150,1254,2394,26530,27486,25029,26534,1671,1602,0,3558,1980,3014,1503,1563,2468,0,16935,2999,16995,14185,2772,3751,5723,0,30068,6422,2647,29682,8415,42644,33732,43786,2864,6290,2817,3125,36776,7612,0,4704,2790,9254,22520,1764,4848,39550,35045,32160,7290,945,2568,49634,26186,0,2746,11299,10274,573,48704,50517,35151,3118,15834,21066,15190,2902,3886,2610,0,2155,2670,1728,22296,8353,15804,4278,29378,2989,2698,22762,8975,3840,2282,0,2790,3577,21118,32124,20973,2416,46432,3578,46340,3567,41828,47966,2556,47802,0,1656,3420,3668,9428,25597,9002,3131,0,49853,49266,6462,2142,9602,8982,0,50078,31519,48270,6617,46746,3752,4852,3322,31110,8481,3030,47892,48440,3657,0,10861,42364,49634,52746,4315,54868,5862,57809,6799,7153,41719,6901,10510,4512,0,46141,54022,2282,2682,630,27994,18940,8500,1988,7941,9193,20815,19161,9020,0,28110,4585,2248,2606,2846,17417,3077,24060,2706,4867,766,14366,3132,8748,0
2020-09-26 09:44:18,0,3715,13155,4226,37062,36309,2143,2892,7967,11374,33880,34372,35660,11871,26697,0,28905,25458,27042,4569,1982,26633,1284,2199,27009,26544,25043,27022,1986,1652,0,1720,2333,5677,1517,1263,2453,0,18656,3960,14590,16895,2876,3726,3565,0,26343,6844,2322,35009,8595,43035,42652,43279,2888,6814,3911,3571,34323,14751,0,4972,2993,10133,22109,1764,5196,35274,35492,26881,5510,529,2545,49847,37118,0,4145,13711,12338,609,49805,48302,36549,2804,18559,21562,17925,3029,5579,2682,0,2110,2679,1778,21840,12413,16475,3809,28842,2947,2460,31634,10290,3329,2441,0,7351,4725,15924,33109,20195,2372,46404,3831,45308,6275,45210,47532,2532,46740,0,1656,3380,4581,9898,13402,9743,2875,0,50260,49457,6720,2288,8126,8204,0,49100,30624,38642,4898,43987,3524,8605,3280,29286,8450,3020,50344,48400,3599,0,5018,46317,47266,52760,4323,54345,6703,56690,6100,7511,47997,6795,10856,4203,0,42657,54896,2264,2410,630,28045,20452,8522,1940,5293,8649,20144,16580,17274,0,27204,2856,2280,4946,2797,14908,2804,23914,2267,3266,646,18320,3079,4777,0
2020-09-26 09:45:18,0,3204,7115,3612,36172,37028,2123,2883,8420,35099,31779,35792,36148,23012,25779,0,28700,25486,25252,4119,1858,27140,2615,1713,25417,27170,25590,27184,2028,1638,0,1068,2070,4090,1462,5034,2357,0,18500,9610,13847,13935,2772,5651,3427,0,27754,6946,7065,16650,9337,43017,43448,43072,2814,9471,2592,4751,37414,11631,0,5464,2565,9511,22071,1800,4665,35282,33811,27873,5403,619,2521,49586,27489,0,3216,10295,10273,533,51248,42969,49225,3590,18737,21098,17623,3014,3775,2642,0,2364,2715,1764,19770,15973,9436,3331,30620,3480,6243,32070,9138,3220,1872,0,7132,3301,14036,32138,18456,2310,47390,3590,45308,4724,47074,47048,2526,47314,0,1728,3452,5136,8471,26267,7824,2956,0,49746,50385,6587,1970,7387,10578,0,46966,25144,48754,5560,46172,3565,10065,3258,27177,8605,3055,49017,47960,3734,0,9246,41552,48236,54192,6294,54251,8104,57736,11966,7494,42554,6728,8505,3967,0,45152,53958,2268,4558,630,26275,16458,9105,1844,7300,8747,20162,15614,18364,0,27632,2972,3879,1933,3056,15227,3360,22634,2493,3386,508,18699,3061,11808,0
2020-09-26 09:46:18,0,3267,7175,3404,36726,36402,2131,3178,7717,35716,34358,34836,36148,18406,26251,0,26897,26688,27567,4287,1901,26749,6044,12578,27017,27486,24972,27008,2038,1638,0,1344,2052,2942,1446,2058,2519,0,18659,12995,16434,13791,5277,3770,5094,0,25153,6784,2283,20941,8750,38697,43946,44109,2819,9488,2660,3504,37080,11927,0,4733,2662,9270,22042,1782,4840,36481,35013,24390,5288,652,2621,49461,38220,0,3049,12496,11225,670,50268,44539,47955,4059,21187,20624,20575,2452,4762,2910,0,2506,2732,1764,22552,5040,16665,4194,27611,2945,14095,29165,9195,4054,2475,0,7400,4017,20564,31603,20416,2352,46834,4532,46326,3092,45657,47500,2656,47282,0,1710,3384,4354,10029,12794,7009,3697,0,42555,49962,7149,1960,9091,8470,0,48216,26419,44230,5783,44453,3874,3333,4136,25553,8910,3315,47486,48904,3635,0,8626,38797,48204,53692,4338,52419,3560,57304,7094,6959,46903,5427,9649,4344,0,39085,54896,2268,2903,630,28029,19624,8521,1911,7254,5131,20094,13897,16662,0,27650,4560,2498,4762,3107,18047,3613,24514,2077,4812,708,12159,3079,6565,0
2020-09-26 09:47:18,0,3685,9778,3859,35643,36434,2116,2678,7762,11965,35314,35132,35660,15296,26693,0,27023,26695,25813,4507,1915,26734,5420,1939,27017,27027,25153,27012,1798,1670,0,1765,2034,4593,1453,2958,3331,0,12474,2838,16756,12459,4754,3565,16271,0,29082,6923,2296,22316,9073,41879,42569,43750,2912,10128,2682,3571,35499,7457,0,5030,2855,9273,22088,1800,4900,36274,35536,25665,5093,687,2481,48357,30220,0,3242,11082,11769,427,48159,52346,36647,2754,22046,21098,20466,2326,3949,2682,0,2342,2678,1764,23274,13694,6977,4083,28275,2962,7097,28006,9436,3685,2029,0,6880,4522,16743,28787,17479,2379,46432,3518,46625,4108,43954,47518,2482,47296,0,1706,4150,4318,9180,28543,7068,3277,0,5939,50466,6740,1901,9362,7809,0,48108,34571,44118,48736,45298,3519,9274,3308,22560,8655,3048,48439,48952,3527,0,6916,45760,47740,53260,4380,52058,3578,57808,6938,7469,45039,5611,10316,4453,0,38019,54892,2264,2680,644,27345,18531,5754,1934,7761,11733,21332,20026,21090,0,28570,2955,2266,8318,3066,19205,3321,23089,2051,3351,1797,15222,3072,8459,0
2020-09-26 09:48:18,0,3190,12277,3275,36558,36039,2128,2829,7547,35206,34358,34850,37170,23100,26229,0,28891,25924,15885,2703,1870,27483,4972,3744,27505,27089,25092,26514,2318,1638,0,2293,2016,5033,1454,3110,2268,0,12847,3189,14404,12341,5656,3822,5840,0,25872,7290,2304,21971,9785,41248,40991,43320,2911,9396,2628,3193,35735,8611,0,5489,2958,9172,22514,1782,5089,34252,34570,25461,6893,563,2627,49287,37408,0,2846,12146,10469,1294,50920,51724,50684,3655,22864,21580,21732,2382,4547,2628,0,2096,2667,1764,21872,14693,19305,4139,31635,15046,3253,26955,10314,4196,2355,0,6676,3821,16701,28551,15828,2407,47372,3564,46312,3593,43501,46976,3750,46780,0,1728,3420,3708,8280,17837,10366,3227,0,7090,49096,26695,1925,8903,8997,0,48112,31205,49224,49196,45217,3815,2951,3222,31040,28206,3076,48155,48125,3531,0,4649,44892,48218,51042,4715,47322,3492,58258,6297,7479,51107,7010,9071,4843,0,38241,54432,2322,2441,630,28201,19568,4327,1838,5557,5063,20217,14519,12917,0,27686,2877,2478,7929,3116,13741,3591,24039,2162,3277,1764,14695,3137,6195,0
2020-09-26 09:49:18,0,3139,11353,3784,36694,35803,3621,3064,7988,22306,34358,34836,36166,11678,26658,0,28891,25774,17667,11362,1842,27131,5857,3712,27013,25865,25153,26088,2055,1638,0,1109,2030,4269,1458,2661,1977,0,18394,4423,15600,12090,4401,3743,6266,0,30559,6995,2304,21701,8785,42687,43470,42266,2846,11623,2628,3266,39035,12857,0,4632,2875,8880,22132,1778,5506,35572,35426,36044,5960,761,2563,47987,29070,0,2858,12907,13858,1812,53030,48708,37731,3336,22506,21084,21696,2373,4769,2660,0,2119,2712,1742,22336,5886,21562,4205,29036,3148,4900,31424,7276,3913,2424,0,7513,2826,21404,33095,25625,2407,47918,3518,9012,3511,46724,46798,2952,46250,0,1728,3348,3889,9091,31138,3182,4415,0,7829,48905,48267,1923,8330,9141,0,45564,22500,49726,48694,46714,3570,4523,3294,28836,52201,3059,48198,47400,4226,0,3794,46730,48204,54620,4273,52062,3492,57732,8560,7094,40060,6609,8976,4887,0,53737,54418,2286,2908,644,28182,10677,9606,1882,7237,2660,27697,17576,17769,0,26284,4282,2216,4184,3450,12963,3352,23602,2125,4732,1746,16836,3087,6805,0
2020-09-26 09:50:18,0,3230,12360,5614,37559,36771,2346,2853,7525,24298,35806,35465,36686,22526,25779,0,28414,26702,24579,4056,1883,28470,5125,2326,27505,27425,25044,28145,3674,1648,0,2402,1998,2686,1469,3125,1723,0,17522,3066,15466,12382,2836,3985,6481,0,24096,7113,2300,27701,9001,42621,43177,43016,2853,9883,2710,2744,38786,10413,0,4824,2811,9611,19684,1782,6608,39053,35129,33328,6274,747,2556,48680,26044,0,2742,11561,5459,1837,53019,45818,36121,2871,21326,21102,21248,2300,4143,2574,0,2092,2688,1800,21840,11531,22590,4264,31058,3046,4713,30057,9129,3783,1868,0,7212,4186,14872,33113,31625,2555,47214,3217,7122,3830,46149,47360,2810,46586,0,1710,3438,3646,9160,18486,3038,3181,0,50304,49286,46818,1888,8005,8057,0,49118,27194,49356,49698,46318,3551,4206,3268,26231,49748,3002,50863,49848,3692,0,5021,45331,47230,52814,4310,56886,3524,57249,4138,7287,47283,5470,10435,4721,0,42372,52100,2322,2436,630,28711,11704,8094,1875,6584,2574,26961,12315,13284,0,28128,3056,2569,2182,3474,18853,3517,23576,2143,3420,1746,10386,3089,8087,0
2020-09-26 09:51:18,0,3688,18283,4296,37217,36311,2304,2770,8317,5325,37100,33880,37202,19110,26229,0,29260,26190,12486,3989,1885,27590,4797,2549,27027,27414,25105,26544,3913,1656,0,2173,2016,2636,1490,1988,1778,0,18410,3228,14428,12351,2754,4488,5417,0,29197,6973,2250,37026,9116,42532,43954,43340,2824,12093,2664,2776,38804,8230,0,5450,2869,9203,21966,1746,4672,39471,35996,20516,7260,1007,2520,49681,25825,0,2785,13980,4354,1816,55441,45012,36549,3332,22344,21084,22234,2250,5113,2677,0,2114,2633,1872,21966,12630,21590,3959,28991,3706,4861,9986,10306,3024,1924,0,7331,3721,17503,32084,31676,2395,45707,3568,7315,3745,45768,47937,2882,46643,0,1778,3510,3680,8625,27043,2526,3142,0,50212,48952,46815,3423,8689,5235,0,49104,32915,47548,49210,45534,3580,3877,3294,29438,49383,3169,50169,51434,3603,0,7095,43972,46320,53192,4134,56374,3600,58332,5151,6913,45841,5580,9511,4175,0,47121,55880,2354,2435,644,28244,19668,9961,1871,7760,2624,28139,18039,18014,0,27200,2894,2242,3434,3108,17632,3081,24549,2136,3268,1778,15096,3143,7855,0
2020-09-26 09:52:18,0,3216,13196,2700,37026,28979,2406,3073,7600,11836,34358,28960,36274,15336,25313,0,28891,26224,25634,2131,1862,28333,5551,2731,24911,26511,25600,26530,4715,1638,0,2336,2034,2611,1430,3148,1921,0,15986,3252,13969,12004,2682,3775,5419,0,26929,6570,2300,11047,9552,42647,40841,44808,2870,13900,2859,4020,39302,19182,0,4733,2846,8706,22836,1782,4710,37115,35930,31890,6617,805,2498,47784,25091,0,2884,10873,3934,1747,51513,46576,40598,2829,22394,21098,21226,2300,3475,2772,0,2114,2699,1800,21692,9653,22106,3408,29971,6070,3184,27793,10538,4004,2317,0,6678,3270,20524,32624,32652,2357,46906,3721,5902,3166,45854,47098,2543,47278,0,1782,3398,3647,12567,17768,8159,3123,0,49226,49962,46762,2378,8015,1782,0,48126,28174,49523,46066,47178,3540,3367,3240,27443,50140,2692,47791,47854,3545,0,4319,45448,47708,53238,4041,58155,8024,56744,6943,7065,46958,6931,8008,3864,0,40300,55356,5552,3883,630,28772,16903,10914,1866,7119,2696,19106,13553,20689,0,27650,4368,2481,1852,3469,25948,2818,24351,2158,4696,1764,11689,3155,7629,0
2020-09-26 09:53:18,0,3165,5025,3651,36190,7331,2426,2709,7375,35381,34372,34780,37076,23833,26233,0,28787,26706,25388,2016,1871,25006,6441,4638,27013,26925,26153,26070,4005,1670,0,2257,2016,2636,1426,3115,1968,0,12469,3284,15737,12083,2772,3740,2511,0,23623,7478,2286,26438,8052,43105,43430,29542,3001,14245,2610,3440,39059,10633,0,5086,3082,9084,22053,1764,4192,33647,35536,32836,5282,1026,2520,50528,35223,0,2608,13210,3528,1783,51495,39471,49200,3293,22344,21066,21728,2250,4512,2520,0,2110,2716,1800,21398,13045,22110,4050,31051,5525,4296,32587,8583,4142,2314,0,7615,3641,19221,33113,23173,2374,33449,3518,8356,3240,46176,34581,2618,34811,0,1764,3402,12629,4537,25736,8186,3313,0,49341,49266,47742,2230,7715,2554,0,46538,25671,49232,45463,46158,3805,2921,3254,30624,49614,3020,49586,46974,3674,0,6018,44825,47248,53228,4049,56868,7778,57195,3983,7393,41862,6782,9384,4050,0,37538,54896,4200,2681,630,28262,19007,8504,1907,6462,2944,22407,14602,15239,0,27664,2913,2223,1954,3389,26988,3378,24472,2434,3452,1764,16883,3079,5993,0
2020-09-26 09:54:18,0,3190,8542,2978,37213,7819,2136,2720,7623,35694,35314,34294,36004,11796,26229,0,29396,26224,25854,1026,1870,28141,4802,2957,27013,27170,24981,27022,3330,1656,0,2250,2398,2672,1451,2150,1462,0,18465,3162,15758,12469,2854,3776,5905,0,26499,8731,5705,21507,11845,42119,42060,42998,2913,13260,2660,3329,39316,34664,0,5582,2633,10417,22663,1796,4079,38236,35121,21584,7579,1026,2552,49300,25322,0,3069,10288,5133,2019,52758,33122,35175,3190,21840,21576,21232,2282,3544,2692,0,2134,2714,1814,21858,12892,22084,4114,31018,4232,1822,32555,8513,4139,2321,0,7570,4323,18223,21412,15303,2382,35456,3311,7307,3466,43864,35848,2574,35186,0,1764,3362,6554,2628,17100,8406,3048,0,49289,49976,39056,2347,9177,2160,0,48608,31110,49356,45104,46286,3501,3172,3308,31409,42403,3041,47385,47387,3585,0,7568,34791,47726,52282,4144,56894,5062,58759,7272,7225,55872,6778,10860,4310,0,37565,54418,3795,2689,630,28768,19695,8514,1854,6227,3635,26940,20054,17964,0,28588,2808,2280,4267,3271,26016,3616,24004,2225,3320,1808,13642,3097,10262,0
2020-09-26 09:55:18,0,3455,12235,2978,37231,6959,2182,3042,6679,37303,34836,32474,35036,22843,26229,0,28714,25726,26706,990,1832,27797,4673,1931,26539,27026,27495,27022,3962,1652,0,2179,2034,2615,1451,5420,1409,0,13756,3203,14252,12140,2664,3957,7753,0,25505,7347,2268,17502,5117,38204,44365,43880,2766,12097,2678,3579,38762,10345,0,4876,2816,8451,22514,1764,7001,37802,37778,21345,6182,990,2502,49617,36980,0,3044,11664,7880,1843,58806,50490,44681,4014,21860,21084,21714,2268,4548,2646,0,4697,2662,1764,21872,14065,22092,3810,30152,5815,4427,30744,9916,3680,1992,0,7141,3389,16431,30103,13820,2352,34299,3516,7140,3371,40647,34810,2532,34214,0,1764,3402,6768,2664,23548,8727,3174,0,49813,49457,22023,1970,9120,1764,0,48608,30573,47816,44888,47196,3501,6125,3276,33865,25201,3055,49387,49388,3567,0,8411,42461,46770,52336,4105,54343,3578,59336,4476,7395,57838,5399,9760,4557,0,39281,55374,3320,2997,612,27578,17440,8926,1824,7866,2664,27594,17900,9008,0,27664,4334,2511,3772,3393,20811,3403,23444,2508,4798,1820,13467,3111,5353,0
2020-09-26 09:56:19,0,3242,8603,3291,37044,6492,2213,2838,8178,35736,34358,34358,36130,18036,26233,0,28418,25764,26006,1022,3179,27280,6052,2048,27013,27490,27480,27008,3856,1652,0,2124,2016,2653,1440,2284,1242,0,8913,3025,14289,15625,2754,3734,2124,0,22690,6602,2286,25883,3186,41155,44470,42569,2898,13333,2877,4195,38802,10872,0,5031,2704,8789,22059,1782,4581,36768,38930,32165,6568,1022,2536,50192,26894,0,3216,11172,11193,1271,51784,46571,36094,3386,22864,21084,22216,2286,4150,2646,0,3333,2665,1782,21380,10520,22110,3542,29560,4445,5989,32088,9303,4207,2234,0,7056,3888,21281,31950,22381,2822,33561,3739,5899,3364,44473,35191,2518,35009,0,1746,3362,4949,2624,17759,7344,3479,0,18099,49962,15614,2000,9234,3387,0,48626,20630,49796,46831,44535,4043,6160,3330,23729,16142,3023,50564,47360,3546,0,5927,47774,47744,53674,4104,54674,3510,57404,9921,7140,56874,5633,7884,4849,0,52114,54910,4094,2659,644,27508,18454,8486,3197,7043,2642,19258,14903,18636,0,27650,2973,2246,2132,3192,19309,3917,24294,2320,3373,1818,9840,3093,6544,0
2020-09-26 09:57:19,0,3190,5274,2946,36208,6597,2096,2809,7794,36252,35314,35314,36650,15334,26706,0,27731,25778,25840,5745,1992,27775,6015,1735,26061,26768,28152,26534,3781,1638,0,2142,2048,3404,1470,2223,1437,0,16073,2967,17288,14681,2592,3533,3489,0,29000,7071,2286,22679,3132,40479,44936,43626,2830,13879,2628,3834,37757,10594,0,5344,2620,10798,22930,1746,4845,29354,39143,29801,9756,1603,2561,47370,38176,0,2957,11993,10152,1402,51112,47906,36107,2988,21824,21562,22230,2250,4559,2700,0,2590,2692,1728,21872,11587,22092,4103,31924,4566,4565,31634,9849,3020,1533,0,8065,4308,17541,31101,17558,2425,25823,3822,6164,3553,45501,25542,2587,26181,0,1692,3434,3836,2664,19485,7245,2742,0,6346,48952,7510,1877,9125,7715,0,48094,25665,48280,45107,46750,3483,15148,3312,28528,9382,2922,49854,48436,4417,0,9302,44745,47266,53246,4086,52419,3564,57904,8344,7398,56856,7016,8856,4754,0,40476,53940,2286,2721,630,28660,19226,9001,1966,5665,2664,20348,14599,20206,0,28128,2815,2223,4974,3342,12009,3269,23970,2328,3243,1811,17712,3063,9053,0
2020-09-26 09:58:19,0,3242,9611,3390,35548,6064,2153,3119,6811,36406,35314,34836,26588,22658,26187,0,28891,26224,25351,3645,2128,26631,5116,10282,27027,27022,28049,27018,3688,1638,0,2124,2048,4125,1481,4945,1406,0,16608,3836,17722,12762,5512,3726,3958,0,26459,7655,2286,30510,3560,33288,42810,44612,3244,12902,2646,3571,37697,12304,0,5051,2817,7361,18941,1800,5632,31197,37212,33542,7751,838,2616,48561,28574,0,2906,13311,9997,688,50961,52304,35379,3644,22860,21102,21732,2286,5136,2660,0,2234,2666,1710,22332,16691,22612,3246,31162,5225,2199,32048,9088,3658,2413,0,7554,3936,13811,32141,21526,2319,35811,3732,7669,3164,43555,36915,2478,35721,0,1724,3402,4154,4283,21335,6626,4553,0,9776,50276,7898,1880,8547,8950,0,48626,34179,35806,45603,44371,4058,22609,4040,33748,9826,3020,46715,46974,3585,0,7584,47736,47754,51666,4150,52526,3542,58882,7989,7670,56874,6769,11080,4560,0,49059,53976,2250,2471,644,28334,14964,8464,2142,6843,3574,20330,18704,17094,0,28602,4375,2317,2516,3626,9560,3338,24288,2022,4735,1823,13079,4866,5924,0
2020-09-26 09:59:19,0,3457,7242,3130,37199,5561,2136,3073,9051,36922,34695,34836,30890,11857,26261,0,28905,24643,25381,4275,1948,26540,5710,1820,27027,22937,24601,26547,3352,1652,0,2202,2052,2774,1447,3964,1298,0,17693,18783,17425,11608,6717,3798,2698,0,27065,5754,9811,8402,3168,40804,43525,42488,2882,14344,2646,3425,38784,9405,0,4995,2538,8773,21984,1782,5010,34532,35656,36496,3987,590,2446,49285,31921,0,2852,12535,11662,732,50872,50649,36973,3210,21844,21116,21716,2268,3585,2682,0,2178,2933,1764,22300,7849,22124,4021,30602,5091,2141,32070,10205,4049,2460,0,7296,2574,22647,30736,22921,2394,32949,5448,7172,3179,41839,33576,3809,33895,0,1638,3384,5194,7510,23490,4950,3983,0,22869,49771,7427,1940,8008,8370,0,49118,29573,48813,45600,45929,3559,6784,3864,30718,9101,3008,45916,47918,3617,0,5925,44227,48700,53456,4365,46545,3546,58199,7340,7131,57354,4763,8888,4126,0,38343,54432,2304,2437,630,28182,16415,8482,1968,8348,2610,20662,15587,20670,0,27668,2944,2514,3130,3563,15454,3099,23976,2050,3376,1782,15552,3872,9254,0
2020-09-26 10:00:19,0,3190,5707,2893,35526,5576,2122,3091,4847,36072,34850,35267,17940,24712,26233,0,28905,24651,24677,3454,1960,27715,4830,4253,27495,28090,25424,27008,2369,1652,0,2262,2012,4729,1462,2762,1402,0,11460,2933,14123,3058,6776,3329,2475,0,27891,6821,9589,29094,4773,38757,42980,41357,2808,14097,2841,3560,34341,7523,0,5488,2831,11034,22532,1764,5366,36730,35412,28942,5086,833,2550,46926,31826,0,2926,14256,10443,462,51198,52933,50109,2982,22362,21048,21732,2232,4391,3529,0,3016,2623,1782,21840,12192,22612,3037,31540,14495,7930,31584,7266,3972,1999,0,7278,4143,14602,32102,20650,2352,31470,3814,6593,3132,46539,30631,2894,31280,0,1692,3416,4280,8871,24827,2988,3229,0,49770,49457,6473,1879,8992,7543,0,48166,24756,46788,32139,45565,3570,4959,3590,33582,8453,3020,46826,47952,3794,0,8386,37787,48204,53724,6267,51150,5750,57805,5161,7629,56852,5629,7773,4089,0,38932,54932,2318,2689,644,28262,18803,8522,2054,7929,3205,20590,16043,11172,0,27682,2836,2243,2663,3222,17912,2790,23840,2070,3232,1728,13641,3104,4451,0
